age,income,loan_amount,credit_score,years_employed,num_credit_lines,debt_ratio,defaulted
39,47558.0,48196.77,628,20,2,0.41,0
46,66930.0,20077.21,315,13,3,0.55,0
39,45995.0,40034.56,786,6,4,0.31,1
60,24576.0,43493.73,473,8,3,0.45,0
20,15180.0,24602.29,573,7,5,0.21,0
27,22906.0,22017.73,823,8,2,0.76,0
59,20903.0,38648.56,518,6,3,0.49,0
38,50496.0,46080.32,812,18,0,0.55,0
33,54132.0,38971.93,698,16,3,0.04,0
29,39648.0,15220.69,410,25,2,0.62,0
19,19257.0,44973.85,763,22,2,0.2,0
58,88725.0,22441.18,392,12,4,0.38,0
41,29493.0,30930.32,750,10,4,0.41,0
52,49106.0,42414.6,695,21,2,0.45,0
47,37222.0,13477.76,778,17,3,0.23,0
47,40309.0,40302.96,615,16,6,0.85,0
64,48247.0,31827.33,652,27,0,0.43,0
52,25642.0,45200.37,538,15,2,0.61,0
36,69752.0,12738.67,403,9,0,0.61,0
67,16486.0,23930.7,328,3,4,0.61,0
25,21606.0,42477.94,388,29,1,0.56,0
43,69301.0,5865.43,674,3,1,0.82,0
66,48776.0,10049.06,696,21,4,0.81,0
57,129339.0,49575.43,663,10,1,0.42,1
24,37578.0,17617.74,446,20,2,0.64,0
47,84984.0,48899.44,613,24,1,0.1,0
24,14346.0,13213.92,847,7,6,0.09,0
20,17912.0,21249.25,751,8,8,0.48,0
18,56827.0,38879.13,805,15,4,0.9,0
53,15212.0,34600.03,785,9,2,0.65,0
42,32903.0,31150.51,400,22,1,0.67,0
54,65095.0,28845.46,406,8,3,0.16,1
18,46657.0,42954.82,590,2,2,0.45,0
32,36518.0,15572.69,648,24,3,0.4,0
54,29011.0,24911.19,526,1,5,0.78,0
30,40180.0,11995.35,349,8,2,0.14,0
57,48466.0,31817.37,457,12,2,0.54,0
25,26096.0,16274.5,627,5,7,0.91,1
22,43733.0,20022.89,376,3,5,0.89,0
26,62269.0,26206.28,753,27,5,0.85,0
18,32492.0,6204.68,609,13,3,0.37,0
53,37574.0,9137.21,626,27,2,0.94,0
52,46253.0,35866.81,807,28,3,0.81,0
19,47842.0,24303.65,406,10,4,0.85,0
57,56344.0,43915.56,540,1,4,0.93,0
40,21869.0,36260.24,734,28,1,0.94,0
26,27876.0,5364.54,327,25,2,0.24,0
51,28398.0,32752.05,548,2,5,0.13,0
63,23111.0,9217.62,663,4,1,0.69,0
31,14776.0,40141.99,832,24,4,0.56,0
21,7135.0,49617.85,771,6,4,0.33,0
47,66021.0,28903.95,838,10,3,0.68,0
48,16698.0,35725.08,712,11,5,0.06,0
55,79480.0,15679.14,464,28,3,0.05,0
28,52560.0,24691.9,347,10,6,0.35,0
52,29648.0,43524.29,783,18,2,0.19,0
25,49425.0,12534.03,457,12,4,0.72,0
20,44917.0,16949.1,450,3,4,0.95,0
31,20934.0,25044.52,524,13,4,0.66,0
30,36045.0,37051.2,559,11,3,0.65,1
62,22250.0,21914.78,686,26,0,0.01,0
49,50366.0,46747.95,555,1,0,0.51,0
51,25397.0,9250.57,360,29,3,0.82,0
62,34603.0,21686.19,695,7,1,0.65,0
36,33864.0,36902.94,696,21,6,0.23,0
55,38592.0,15169.4,461,18,4,0.85,0
33,83389.0,34538.59,679,12,6,0.96,0
19,32193.0,12389.76,742,20,1,0.28,0
57,66767.0,7519.11,648,20,5,0.21,0
34,46166.0,10445.71,330,27,4,0.34,0
51,73806.0,46849.32,370,0,4,0.06,0
59,30662.0,29828.79,696,28,2,0.87,0
33,51435.0,40835.56,737,4,2,0.93,1
55,35255.0,19969.45,301,21,4,0.63,0
19,8146.0,31669.64,434,25,3,0.76,0
19,21059.0,27272.85,445,25,6,0.67,0
43,48591.0,47558.21,478,26,2,0.38,0
30,47011.0,38640.86,563,10,5,0.63,0
64,19006.0,37874.42,610,10,2,0.84,0
48,40546.0,7085.9,503,12,1,0.81,0
51,46706.0,29735.14,329,1,2,0.08,0
56,35691.0,26014.62,358,18,5,0.46,0
20,52282.0,46752.9,308,15,3,0.4,0
25,48839.0,16580.39,623,25,9,0.75,0
40,35683.0,17142.51,466,4,1,0.5,0
31,28130.0,23510.58,636,13,3,0.35,0
44,61161.0,15951.64,678,28,4,0.71,0
46,45779.0,10813.28,541,18,1,0.47,0
56,18202.0,43583.67,459,4,3,0.26,0
56,40556.0,30122.44,534,20,2,0.89,0
18,20424.0,43761.32,752,23,1,0.11,0
34,22420.0,42401.06,498,25,3,0.02,0
58,26214.0,17691.91,776,8,4,0.14,0
47,37140.0,29648.18,332,23,2,0.16,0
30,43794.0,8744.8,707,11,1,0.54,0
38,29600.0,46186.33,388,15,2,0.62,0
36,30255.0,23191.82,520,18,5,0.45,0
36,28237.0,22715.43,368,14,2,0.2,0
42,61314.0,18623.99,593,16,2,0.13,0
39,8721.0,25729.87,536,29,0,0.49,0
48,31122.0,16329.17,459,14,1,0.57,0
34,78629.0,21868.35,589,2,1,0.3,0
40,47033.0,40997.62,832,16,0,0.22,0
49,68420.0,42541.5,634,12,4,0.08,0
27,13133.0,18688.21,801,26,1,0.03,0
27,19514.0,26105.65,545,8,6,0.11,0
53,46959.0,44321.89,622,27,1,0.74,1
25,78851.0,7370.3,628,12,2,0.34,0
69,20525.0,45011.52,846,15,3,0.03,0
37,29915.0,14863.3,638,18,4,0.51,0
49,44388.0,35534.27,470,13,0,0.54,0
67,17567.0,31214.83,409,7,5,0.43,0
31,47139.0,29882.33,309,21,6,0.11,0
67,9530.0,43671.21,501,18,1,0.75,0
45,46449.0,9570.75,556,24,2,0.69,0
63,22081.0,20616.26,561,23,1,0.39,0
69,29033.0,29221.37,729,2,4,0.38,0
41,50309.0,41508.0,806,22,4,0.16,0
32,45416.0,14739.94,365,20,4,0.75,1
39,36171.0,41131.84,334,17,4,0.6,0
47,58954.0,22983.73,790,15,7,0.09,1
21,15520.0,13501.12,553,13,4,0.38,0
30,40224.0,39154.39,316,15,3,0.9,0
40,24463.0,9090.45,560,23,8,0.45,0
25,57470.0,28164.53,555,16,5,0.32,0
35,51202.0,7874.41,723,19,4,0.64,0
29,52139.0,21038.8,800,10,6,0.2,0
48,82677.0,32048.46,585,12,3,0.52,0
31,63779.0,30025.2,306,10,3,0.67,0
51,33567.0,23209.49,796,27,1,0.85,1
35,36292.0,24307.16,498,28,3,0.69,0
51,49044.0,15204.63,717,3,3,0.38,0
28,38874.0,25514.72,351,28,4,0.77,0
58,51668.0,47896.47,542,25,1,0.9,0
29,11907.0,43270.38,518,13,4,0.48,0
66,93004.0,11535.48,817,4,2,0.0,0
32,37441.0,6340.14,408,3,2,0.88,0
48,16135.0,47008.59,650,0,5,0.17,0
66,22997.0,28703.74,365,13,1,0.13,0
46,12523.0,29202.7,309,6,1,0.31,1
43,21055.0,40132.31,501,9,0,0.38,1
35,33822.0,19161.0,513,26,2,0.8,0
49,77448.0,26685.84,367,1,5,0.39,0
39,44593.0,48589.83,626,9,2,0.05,0
55,40800.0,35246.69,349,2,2,0.64,0
34,20588.0,11918.53,316,20,1,0.67,0
40,24047.0,10995.2,822,7,2,0.81,1
41,24998.0,14191.91,605,9,2,0.4,0
67,25513.0,39502.03,691,7,4,0.09,0
25,30462.0,18291.97,423,13,3,0.55,0
58,31634.0,5962.5,803,17,1,0.12,0
23,30652.0,47487.85,524,8,1,0.02,0
22,25961.0,12637.1,617,21,2,0.78,0
61,38852.0,5430.12,772,8,6,0.4,0
46,31033.0,15670.92,840,29,5,0.53,0
45,16354.0,15576.3,657,3,1,0.66,0
28,36945.0,23990.24,782,2,1,0.4,0
18,34256.0,46417.54,728,13,4,0.05,0
60,16485.0,44563.32,796,13,2,0.25,0
36,27020.0,25560.25,771,20,1,0.19,0
26,48949.0,23490.5,599,15,2,0.98,0
44,20574.0,29975.41,383,4,4,0.74,0
51,19514.0,15955.43,676,19,0,0.45,0
61,30871.0,7348.32,612,28,4,0.06,0
21,49586.0,47265.09,619,22,1,0.12,0
53,89784.0,13401.45,503,23,3,0.81,0
35,50487.0,13928.03,654,14,6,0.95,0
32,62468.0,26260.71,593,20,6,0.03,0
68,43189.0,27122.6,803,8,3,0.91,0
30,25782.0,5829.54,444,6,4,0.38,0
36,50305.0,11657.96,838,12,4,0.21,0
66,34794.0,22016.97,316,28,4,0.1,0
23,43849.0,35767.88,338,22,2,0.77,0
65,22629.0,15278.83,429,7,7,0.47,0
29,45854.0,24035.65,414,11,2,0.83,1
68,34192.0,30080.53,749,3,4,0.23,0
54,40767.0,44986.66,344,15,2,0.68,0
34,34803.0,19673.17,515,25,5,0.12,0
40,31615.0,11010.12,714,28,2,0.09,0
43,46274.0,27017.25,564,28,4,0.13,0
46,29642.0,38602.47,739,5,3,0.81,0
50,16410.0,9943.69,680,4,2,0.66,0
44,14229.0,24110.76,600,0,4,0.17,0
42,39823.0,5800.33,470,13,3,0.38,1
27,29039.0,6510.16,705,28,0,0.76,0
64,15298.0,26732.9,654,8,3,0.29,0
40,38302.0,18418.88,460,17,4,0.92,0
38,34650.0,43029.83,325,5,4,0.91,0
38,28288.0,32096.94,382,14,2,0.55,0
60,41085.0,25426.98,472,15,4,0.63,0
30,70091.0,23357.09,369,7,6,0.65,0
54,69030.0,27376.05,305,18,4,0.26,0
50,39022.0,6819.75,494,4,2,0.37,0
41,34809.0,45175.7,824,13,5,0.14,0
61,39296.0,49923.64,362,6,3,0.92,0
28,42383.0,13166.92,312,3,4,0.72,0
34,31756.0,10417.23,504,29,3,0.05,0
21,39627.0,11460.99,339,27,4,0.55,0
64,16534.0,34746.22,464,20,1,0.34,0
42,37823.0,34764.84,330,0,5,0.82,0
47,46093.0,43156.59,828,3,8,0.34,0
26,28427.0,38832.19,697,29,2,0.64,0
38,34623.0,25236.04,758,13,4,0.17,0
37,20832.0,32578.49,522,22,4,0.56,1
36,19435.0,35972.81,377,15,4,0.29,1
36,40352.0,28073.14,727,27,4,0.16,0
29,25216.0,26404.29,724,25,3,0.62,0
54,14937.0,34029.39,686,6,4,0.64,0
59,20829.0,30086.35,538,9,3,0.98,0
34,22400.0,33977.4,389,9,2,0.67,0
54,53492.0,32578.46,684,3,1,0.52,0
65,39718.0,37363.85,438,11,0,0.91,0
56,23487.0,33926.16,823,5,2,0.83,0
45,27068.0,28388.41,543,12,4,0.55,0
58,69985.0,35680.86,804,20,1,0.51,0
52,57991.0,25226.69,721,0,1,0.94,0
64,20764.0,15875.21,481,7,1,0.62,0
65,64975.0,5063.82,494,27,3,0.71,0
35,34881.0,30198.39,352,22,1,0.09,0
31,54166.0,31579.49,478,15,5,0.72,0
52,33468.0,48742.2,592,4,1,0.26,1
61,65704.0,21266.53,674,28,2,0.12,0
58,20337.0,22736.0,358,25,4,0.85,0
24,31961.0,14080.98,353,25,0,0.69,0
58,66718.0,8174.04,544,6,5,0.41,0
30,10979.0,39776.2,448,25,2,0.43,0
35,35489.0,16235.65,667,2,2,0.2,0
54,29829.0,32400.72,315,23,6,0.01,0
30,51140.0,35949.79,475,20,4,0.35,0
53,62004.0,26205.65,839,1,3,0.15,0
48,52320.0,44435.85,705,1,1,0.42,0
19,40966.0,24970.77,766,19,3,0.83,0
33,37060.0,17820.89,428,22,2,0.11,0
26,30597.0,45320.7,522,29,5,0.09,0
26,40335.0,43770.39,543,9,1,0.9,1
55,75345.0,12381.8,725,19,3,0.75,0
28,23974.0,6168.25,653,8,4,0.05,0
39,29702.0,9049.35,625,17,3,0.08,0
50,34970.0,17894.63,302,5,3,0.68,1
53,59902.0,48751.69,778,19,2,0.37,0
62,40605.0,30133.23,380,5,3,0.72,0
40,59382.0,21796.78,343,25,6,0.4,1
62,60904.0,44992.22,454,24,3,0.97,0
62,48826.0,25391.13,835,9,3,0.69,0
51,21333.0,19185.74,398,27,6,0.05,0
26,83329.0,47354.88,696,24,6,0.33,0
41,73585.0,43228.29,470,8,3,0.56,1
25,37488.0,42965.08,447,8,3,0.14,0
24,18199.0,28052.81,422,2,4,0.0,0
53,16643.0,40524.73,411,11,4,0.08,0
35,41240.0,13070.9,429,10,2,0.52,1
20,25569.0,30795.03,367,13,0,0.63,0
45,15389.0,49273.07,844,24,1,0.09,0
23,16487.0,18093.13,585,18,5,0.67,0
61,28710.0,40745.85,304,9,1,0.62,0
61,40033.0,27071.53,417,18,5,0.94,0
38,73340.0,6791.26,529,4,3,0.84,1
45,46264.0,39335.87,459,21,4,0.94,0
57,30010.0,12585.61,593,8,2,0.97,1
18,43913.0,33416.31,485,0,4,0.44,0
53,41994.0,8854.89,523,14,8,0.49,0
38,52563.0,47609.03,451,23,0,0.28,0
60,35597.0,18127.57,439,29,5,0.51,1
52,60968.0,15190.91,666,29,0,0.15,0
30,54843.0,10811.14,427,3,4,0.67,0
66,37849.0,47570.1,650,25,2,0.02,0
27,34214.0,37035.67,446,6,5,0.24,0
61,57519.0,38374.74,584,5,1,0.21,0
64,25419.0,27473.21,768,14,1,0.94,0
27,17098.0,26362.75,517,5,2,0.14,0
63,17049.0,9950.96,735,6,4,0.89,0
30,24387.0,30192.85,444,19,1,0.12,0
54,50505.0,16111.24,576,21,2,0.65,0
55,29396.0,48971.54,359,2,5,0.32,0
41,40226.0,40846.14,674,20,5,0.32,0
19,28349.0,23584.64,703,28,4,1.0,0
39,28462.0,11810.36,413,28,1,0.23,1
34,21748.0,40339.93,794,29,3,0.2,0
53,34685.0,10492.42,635,12,4,0.59,0
31,33270.0,13520.02,584,1,2,0.74,0
27,44638.0,14518.42,428,2,2,0.98,0
52,41934.0,30060.08,614,12,2,0.7,0
42,32907.0,40417.55,370,8,2,0.56,1
20,17102.0,19144.17,644,21,2,0.41,0
64,62025.0,8810.14,397,18,4,0.6,1
55,34804.0,25904.23,599,17,1,0.6,0
34,37791.0,38664.96,475,4,2,0.22,0
29,80842.0,14974.87,374,9,5,0.67,0
69,57189.0,14896.6,442,13,5,0.2,0
41,45398.0,47625.22,322,20,3,0.49,0
46,36274.0,47936.92,480,16,1,0.26,0
60,36105.0,49570.96,344,2,3,0.31,0
42,40948.0,41344.68,768,6,2,0.61,0
53,44509.0,13468.29,391,8,1,0.06,0
43,85451.0,14539.17,568,4,3,0.01,0
55,125071.0,20310.14,333,3,7,0.13,0
18,41988.0,19315.96,663,2,3,0.17,0
37,12374.0,48043.75,432,25,3,0.2,0
45,22564.0,40508.33,681,12,5,0.77,0
33,89837.0,37580.4,576,8,3,0.45,0
64,52017.0,13368.35,455,29,1,0.47,0
34,44937.0,45928.65,686,22,5,0.64,0
57,33409.0,42254.17,834,27,2,0.73,0
45,20040.0,12363.88,499,6,1,0.0,0
29,84027.0,44202.66,574,29,4,0.86,0
44,24062.0,17251.14,800,28,3,0.99,0
59,52295.0,8639.14,758,7,2,0.12,0
64,18952.0,34557.0,349,9,4,0.65,1
47,32608.0,34421.21,831,0,0,0.0,0
58,59664.0,9271.94,391,26,2,0.05,0
51,32053.0,19348.33,755,19,3,0.29,0
54,30205.0,49676.65,638,28,3,0.85,0
23,36509.0,35529.2,352,28,2,0.65,0
24,18620.0,37853.38,795,20,3,0.45,0
49,16948.0,14581.28,303,20,3,0.44,0
49,51902.0,8545.19,580,0,3,0.47,0
42,29404.0,17460.58,589,18,2,0.31,0
50,51702.0,16200.43,372,1,1,0.88,0
24,63519.0,15554.48,436,11,6,0.57,0
69,66126.0,13673.94,692,22,3,0.48,0
29,16147.0,30864.01,507,12,1,0.47,0
33,25619.0,19764.66,559,13,3,0.94,0
33,47515.0,41915.53,562,4,5,0.72,0
60,47882.0,13277.63,804,2,0,0.14,0
53,111828.0,25908.22,849,26,3,0.44,0
30,23068.0,5614.6,502,23,5,0.29,0
24,65126.0,26675.7,646,16,2,0.99,0
53,43745.0,7512.72,351,0,5,0.42,0
64,15993.0,48997.56,655,13,5,0.07,0
68,27614.0,40576.65,818,5,1,0.41,1
26,41409.0,27055.02,662,16,3,0.32,0
49,15488.0,8896.43,344,3,3,0.6,0
28,12875.0,31660.04,677,5,2,0.23,0
25,15054.0,39144.37,711,0,7,0.04,0
50,41339.0,13582.28,441,28,7,0.1,0
40,28500.0,30569.38,557,8,2,0.28,0
42,26636.0,41639.49,336,3,1,0.35,0
25,27097.0,39571.15,344,8,3,0.83,0
62,17818.0,41134.64,345,8,2,0.27,0
39,28906.0,44569.55,600,28,7,0.03,0
21,14615.0,47195.69,587,21,3,0.78,0
57,65764.0,23248.45,568,12,3,0.87,0
20,84640.0,30594.61,361,22,7,0.49,0
46,11350.0,40579.68,541,28,3,0.28,0
58,28722.0,36371.29,653,16,3,0.77,0
46,29673.0,49798.41,370,20,6,0.01,0
51,33282.0,5615.49,712,2,4,0.92,0
51,59920.0,20980.99,360,25,3,0.87,0
45,28764.0,17646.26,751,25,4,0.54,0
30,34748.0,16804.21,692,28,4,0.28,0
32,161059.0,15013.84,828,5,1,0.03,0
40,34350.0,36910.57,604,19,2,1.0,0
61,87827.0,8814.18,490,14,3,0.76,0
43,46676.0,38372.4,377,28,2,0.34,0
21,27533.0,36204.16,824,13,0,0.02,0
43,25327.0,16286.19,600,12,1,0.64,0
57,36184.0,16377.52,316,8,0,0.99,0
26,20677.0,33298.73,733,22,3,0.71,0
22,23578.0,39297.7,342,14,0,0.08,0
49,29392.0,44441.85,367,13,2,0.4,0
37,42052.0,43346.28,679,3,1,0.11,0
67,90490.0,48419.73,511,28,2,0.91,1
28,28496.0,31162.32,502,10,0,0.33,0
32,45741.0,45889.5,408,21,7,0.73,0
49,16092.0,41383.1,583,1,3,0.08,0
45,61706.0,45260.04,524,29,2,0.13,0
39,15354.0,5523.2,417,15,4,0.68,1
58,54133.0,48465.63,639,18,1,0.84,0
34,34875.0,26308.86,580,15,4,0.2,0
43,34189.0,40918.23,790,26,5,0.42,0
61,31253.0,10724.19,318,6,3,0.62,0
24,18946.0,22817.35,474,10,2,0.8,0
59,19455.0,17215.73,768,11,0,0.63,0
43,55175.0,18124.64,441,3,0,0.1,0
42,36533.0,10546.5,762,29,4,0.54,0
27,31139.0,41259.37,597,15,0,0.88,0
62,45329.0,5415.9,769,27,4,0.87,0
36,38202.0,19062.75,672,25,5,0.59,0
28,24429.0,12848.47,767,15,2,1.0,0
30,124306.0,31506.75,737,6,0,0.11,0
25,52595.0,16441.36,742,24,1,0.48,0
57,38698.0,16654.93,755,29,6,0.78,0
21,28091.0,26975.22,547,12,1,0.14,1
64,58476.0,34371.01,441,4,0,0.97,0
48,24495.0,10458.71,701,29,2,0.35,0
45,23485.0,12898.02,521,0,3,0.35,1
28,84682.0,16122.86,483,4,7,0.21,1
60,36877.0,48818.67,663,21,3,0.29,0
18,24793.0,22871.86,487,13,4,0.58,0
66,36419.0,31954.55,412,10,4,0.43,1
64,55553.0,15869.43,480,1,1,0.19,1
69,49545.0,27070.68,498,23,3,0.81,0
55,59109.0,8335.36,369,28,1,0.06,0
41,19443.0,6563.4,784,17,4,0.83,0
64,58371.0,26093.01,698,14,4,0.27,0
48,33205.0,22939.67,309,13,5,0.5,0
58,37970.0,11159.61,302,24,3,0.38,0
63,66486.0,35942.06,777,29,6,0.57,1
67,51604.0,49680.66,366,12,3,0.8,0
43,43283.0,22804.11,396,1,2,0.99,1
66,13467.0,33105.14,830,18,1,0.31,0
67,35499.0,48333.92,617,7,7,0.55,0
22,24530.0,42419.07,397,26,8,0.47,0
37,51820.0,25859.85,356,21,2,1.0,0
69,59604.0,38187.03,406,16,5,0.81,0
58,31225.0,10766.08,387,14,3,0.4,1
28,26016.0,28044.67,670,19,5,0.48,0
50,79075.0,17557.71,674,20,2,0.25,0
67,26861.0,12252.37,351,13,4,0.76,0
55,19985.0,24182.64,340,26,1,0.85,0
44,23949.0,10895.65,390,2,3,0.96,1
51,27515.0,36454.33,338,16,4,0.57,0
32,23607.0,25530.8,312,2,2,0.67,0
49,55420.0,28901.51,403,12,2,0.45,0
38,12101.0,11586.92,342,24,4,0.61,0
63,23359.0,11289.72,508,17,3,0.35,0
22,35463.0,31253.69,775,0,2,0.74,1
23,40341.0,49325.44,408,6,2,0.02,0
55,84619.0,9331.28,513,28,4,0.03,0
39,78639.0,17857.91,708,22,6,0.72,0
35,16312.0,44125.66,376,4,1,0.93,0
31,13988.0,8252.24,394,1,2,0.63,0
27,36772.0,44414.86,568,29,3,0.73,0
63,25937.0,28592.87,660,16,1,0.82,0
30,20010.0,23372.0,829,28,4,0.36,0
48,36609.0,18935.63,461,20,3,0.11,0
47,40756.0,18370.27,764,9,4,0.93,0
20,23873.0,18761.12,847,3,4,0.94,0
47,26581.0,44816.14,486,8,3,0.44,0
23,24809.0,37570.79,351,20,1,0.22,0
46,29562.0,35137.54,787,10,3,0.89,0
25,47606.0,40943.71,830,25,5,0.71,0
61,21185.0,16570.16,695,11,2,0.01,0
62,26361.0,32811.93,391,11,2,0.11,0
60,29743.0,25702.98,656,17,4,0.98,0
61,36193.0,40209.87,443,3,6,0.04,1
50,41689.0,18916.52,498,28,1,0.28,1
34,100824.0,33943.04,622,27,3,0.55,0
65,48342.0,44699.56,631,8,3,0.18,0
28,48921.0,23096.77,563,7,4,0.23,0
30,31783.0,7997.99,516,18,3,0.35,0
67,22249.0,28222.29,733,23,4,0.27,0
28,27886.0,20568.76,759,12,0,0.8,0
48,25459.0,35250.14,802,1,1,0.5,0
45,44184.0,47796.48,768,18,5,0.28,0
61,15905.0,26852.37,665,13,3,0.31,0
23,48838.0,25978.56,538,4,2,0.04,0
58,34248.0,34456.32,695,26,1,0.05,0
33,52401.0,9657.39,694,27,3,0.72,0
21,25287.0,16407.78,374,29,3,0.11,0
52,23140.0,46354.07,397,25,2,0.48,0
65,29634.0,35147.42,682,9,3,0.84,0
43,29280.0,5604.98,669,23,2,0.37,0
29,54349.0,14208.15,584,16,7,0.35,0
28,54090.0,35727.68,555,19,1,0.87,0
54,94137.0,39397.96,608,15,1,0.86,0
42,28346.0,42793.68,475,16,5,0.88,1
35,6811.0,18147.96,527,0,5,0.57,0
36,29593.0,46896.29,646,27,2,0.95,0
40,40755.0,29882.61,641,20,1,0.82,0
55,51910.0,36344.26,538,21,2,0.42,0
35,42269.0,31853.25,649,14,5,0.63,0
43,28335.0,10523.3,754,16,3,0.12,0
23,85569.0,48340.16,740,10,4,0.55,0
21,21658.0,10529.4,814,21,1,0.26,0
61,31656.0,16469.69,380,4,4,0.28,0
68,21164.0,41613.25,660,3,4,0.13,0
46,36673.0,32836.86,587,25,5,0.36,0
51,80379.0,42716.71,307,20,2,0.48,0
34,33845.0,28208.13,386,23,3,0.6,0
60,33949.0,21964.7,585,8,2,0.3,0
60,15553.0,46483.05,698,26,1,0.79,0
33,31461.0,6631.35,373,15,3,0.52,0
19,64553.0,43525.86,738,29,5,0.64,0
51,32045.0,15386.8,422,11,3,0.28,0
25,30980.0,43193.13,676,17,1,0.81,1
30,63124.0,11263.85,442,21,2,0.62,0
59,31046.0,31109.85,457,2,6,0.86,0
25,69288.0,44964.86,729,14,5,0.16,0
47,19105.0,26309.28,747,17,4,0.38,0
49,50967.0,38595.5,709,11,3,0.11,0
53,82716.0,41210.22,670,29,1,0.22,0
64,60110.0,38142.24,408,12,6,0.39,0
47,14276.0,46639.84,335,0,0,0.89,0
18,26393.0,25107.54,389,3,1,0.56,0
60,32178.0,12790.64,714,7,3,0.33,0
56,60173.0,7151.5,595,18,3,0.75,0
34,18661.0,16090.69,345,20,3,0.02,0
37,21819.0,11443.89,787,29,3,0.37,0
41,16276.0,30107.69,469,25,3,0.6,0
67,24031.0,13322.54,445,20,4,0.58,0
39,19423.0,6752.02,719,4,3,0.61,0
46,80737.0,6619.54,302,10,4,0.21,0
39,26273.0,42420.63,562,24,1,0.34,1
61,51301.0,31615.25,620,23,3,0.93,0
26,36643.0,21113.84,545,23,3,0.97,0
54,36388.0,45240.26,776,28,2,0.31,1
27,27019.0,8158.85,558,28,2,0.64,0
53,53370.0,49114.49,392,16,3,0.24,0
54,39229.0,32733.13,832,16,2,0.37,1
45,38115.0,13255.89,638,1,0,0.79,0
45,26992.0,35558.11,559,29,0,0.5,1
59,29293.0,39352.16,536,23,2,0.85,0
60,48750.0,24320.43,440,25,4,0.63,0
38,40743.0,43773.47,779,0,5,0.63,0
41,38628.0,11782.96,649,3,2,0.03,0
59,24909.0,17547.69,429,8,1,0.75,0
57,95995.0,9207.16,836,1,1,0.98,0
19,28571.0,14489.5,310,2,3,0.47,0
25,35770.0,15742.8,556,26,5,0.16,0
65,33073.0,46293.49,668,5,2,0.98,0
44,96506.0,8514.94,693,12,4,0.29,0
39,31401.0,24233.68,718,14,2,0.41,0
54,29996.0,28957.94,318,10,3,0.08,0
44,38529.0,45441.19,409,9,2,0.11,0
46,25674.0,49896.33,736,2,5,0.22,0
20,38400.0,38902.47,804,19,4,0.55,0
61,118872.0,48685.59,333,8,4,0.56,0
30,42186.0,40419.55,587,24,3,0.61,0
62,41424.0,48344.12,554,9,3,0.58,0
27,25363.0,36827.18,433,20,2,0.5,0
53,85357.0,8589.35,798,22,1,0.8,0
26,95752.0,23086.41,696,24,5,0.93,1
44,55622.0,34096.88,786,23,9,0.27,0
51,50358.0,20782.33,512,26,6,0.13,0
68,32293.0,17302.28,649,22,1,0.43,0
18,44164.0,30982.97,318,11,3,0.03,0
49,23919.0,47007.58,418,7,2,0.88,0
42,20680.0,6574.18,601,20,2,0.24,0
46,17263.0,39615.4,584,20,7,0.55,0
24,44593.0,37522.73,526,20,4,0.12,0
66,18230.0,48377.9,806,16,1,0.55,0
20,28288.0,46882.01,800,21,5,0.04,0
37,35221.0,39300.47,511,4,3,0.77,0
37,59733.0,28418.39,655,23,3,0.96,0
47,27198.0,14192.04,786,7,4,0.31,0
52,63363.0,29535.61,620,17,6,0.26,0
52,58080.0,39440.84,522,10,4,0.45,0
66,21255.0,45305.11,490,21,5,0.62,0
56,63666.0,40537.04,799,27,1,0.19,0
44,31515.0,13787.01,794,26,3,0.8,0
43,28297.0,31985.88,536,9,4,0.2,0
31,31581.0,19947.81,321,25,6,0.01,0
34,36252.0,5414.26,626,14,1,0.52,0
35,29510.0,14009.94,844,5,2,0.12,0
62,23865.0,10094.93,426,18,3,0.7,0
69,24944.0,42922.36,664,16,2,0.17,1
46,38928.0,16632.78,343,22,2,0.82,0
37,33516.0,17811.41,818,9,3,0.47,0
44,47271.0,48197.15,427,4,4,0.57,0
35,37279.0,22058.9,429,27,5,0.19,0
21,37741.0,5431.35,828,15,2,0.15,0
18,48845.0,17773.08,620,11,4,0.63,0
67,73825.0,10368.48,485,25,4,0.26,0
18,75321.0,9626.39,647,20,4,0.39,0
43,70984.0,8486.93,780,26,3,0.48,0
62,56119.0,31696.68,660,23,2,0.23,0
37,103023.0,13520.65,586,27,2,0.8,0
69,45203.0,21255.93,481,4,2,0.94,0
40,42735.0,43790.8,750,20,0,0.43,1
27,111520.0,24095.22,396,0,1,0.92,0
28,9293.0,46206.11,613,1,0,0.88,1
58,32632.0,27407.21,845,4,7,0.17,0
58,67931.0,22947.65,320,22,1,0.17,0
22,59286.0,38767.5,796,18,6,0.48,0
18,130983.0,8292.88,702,27,2,0.53,0
34,38321.0,9026.53,423,14,3,0.34,0
39,29278.0,34338.82,418,0,6,0.31,0
51,30760.0,26912.33,776,10,3,0.43,0
62,42575.0,40568.69,402,27,1,0.69,0
58,81701.0,46232.19,632,17,1,0.08,0
46,82213.0,22476.51,758,2,2,0.71,0
21,35313.0,31838.45,429,27,4,0.93,1
22,41213.0,27531.35,433,8,1,0.76,0
28,26748.0,49172.48,456,23,1,0.19,0
68,28181.0,42398.8,724,3,4,0.09,0
38,61275.0,46028.2,734,23,5,0.49,0
52,80911.0,16445.3,688,12,1,0.96,0
29,25626.0,39763.69,617,8,2,0.82,0
43,41006.0,16946.3,804,2,4,0.56,1
68,32159.0,14393.41,489,15,8,0.14,0
